-7.562462329864501953e+00,-7.817433834075927734e+00,-8.373735427856445312e+00,-8.418725013732910156e+00,-7.611532688140869141e+00,-6.959286212921142578e+00,-6.404455661773681641e+00,-6.250845909118652344e+00,-6.606289863586425781e+00,-7.057818412780761719e+00,-8.181941986083984375e+00,-9.303030967712402344e+00,-1.035433959960937500e+01,-1.140564823150634766e+01,-1.252997493743896484e+01,-1.339238548278808594e+01,-1.407926082611083984e+01,-1.475471401214599609e+01,-1.486514568328857422e+01,-1.482688999176025391e+01,-1.471252822875976562e+01,-1.456682777404785156e+01,-1.283694171905517578e+01,-1.015654850006103516e+01,-8.788623809814453125e+00
-6.747343063354492188e+00,-7.208420276641845703e+00,-8.214407920837402344e+00,-8.609272003173828125e+00,-7.985597133636474609e+00,-7.286906242370605469e+00,-6.464713573455810547e+00,-5.771071910858154297e+00,-5.207963943481445312e+00,-4.793593883514404297e+00,-5.420393943786621094e+00,-6.054203987121582031e+00,-6.892374992370605469e+00,-7.733764648437500000e+00,-8.431188583374023438e+00,-9.122353553771972656e+00,-9.776453971862792969e+00,-1.042526149749755859e+01,-1.055544567108154297e+01,-1.054915046691894531e+01,-1.045321178436279297e+01,-1.032036209106445312e+01,-9.064968109130859375e+00,-7.271478652954101562e+00,-6.451353073120117188e+00
-5.117104530334472656e+00,-5.968581676483154297e+00,-7.703464984893798828e+00,-8.548115730285644531e+00,-7.909045696258544922e+00,-6.964407444000244141e+00,-5.277671813964843750e+00,-3.908856868743896484e+00,-2.209259033203125000e+00,-6.788097620010375977e-01,-3.323961496353149414e-01,-2.135846018791198730e-02,-5.239542126655578613e-01,-1.026550650596618652e+00,-1.583287119865417480e+00,-2.142379760742187500e+00,-2.767648935317993164e+00,-3.402374029159545898e+00,-3.573627710342407227e+00,-3.622915506362915039e+00,-3.544223546981811523e+00,-3.412834882736206055e+00,-3.057604074478149414e+00,-2.568069219589233398e+00,-2.343698978424072266e+00
-3.480887413024902344e+00,-4.363169193267822266e+00,-6.288146018981933594e+00,-7.266235828399658203e+00,-6.666178226470947266e+00,-5.680398464202880859e+00,-3.815929412841796875e+00,-2.172382354736328125e+00,4.849025607109069824e-02,2.098098278045654297e+00,2.948854923248291016e+00,3.753349781036376953e+00,3.493838787078857422e+00,3.234328746795654297e+00,2.675676107406616211e+00,2.104016304016113281e+00,1.481990814208984375e+00,8.527712225914001465e-01,7.068600654602050781e-01,6.881343126296997070e-01,8.106198906898498535e-01,9.912529587745666504e-01,9.102869629859924316e-01,6.723601818084716797e-01,5.633109807968139648e-01
-2.138115167617797852e+00,-2.980596303939819336e+00,-4.915952205657958984e+00,-5.854637622833251953e+00,-5.132204532623291016e+00,-4.030752658843994141e+00,-2.280687808990478516e+00,-5.616498589515686035e-01,1.565284371376037598e+00,3.537130117416381836e+00,4.423358917236328125e+00,5.269919872283935547e+00,5.204121589660644531e+00,5.138323307037353516e+00,4.620975971221923828e+00,4.083995819091796875e+00,3.527044773101806641e+00,2.967239856719970703e+00,2.871459007263183594e+00,2.897789716720581055e+00,3.056272983551025391e+00,3.269171237945556641e+00,3.003163814544677734e+00,2.449812173843383789e+00,2.196192741394042969e+00
-1.333304762840270996e+00,-2.059175014495849609e+00,-3.884644269943237305e+00,-4.752014160156250000e+00,-3.953185558319091797e+00,-2.886748790740966797e+00,-1.306967020034790039e+00,3.165066242218017578e-01,2.106007337570190430e+00,3.761734724044799805e+00,4.481048107147216797e+00,5.175554275512695312e+00,5.299498081207275391e+00,5.423441410064697266e+00,5.053425312042236328e+00,4.661932468414306641e+00,4.200279712677001953e+00,3.728604793548583984e+00,3.635967969894409180e+00,3.643077135086059570e+00,3.777069091796875000e+00,3.963305473327636719e+00,3.683881044387817383e+00,3.098394393920898438e+00,2.809109449386596680e+00
-8.910180330276489258e-01,-1.549784779548645020e+00,-3.194223880767822266e+00,-3.958367109298706055e+00,-3.151767730712890625e+00,-2.290639877319335938e+00,-8.947659134864807129e-01,4.620870351791381836e-01,1.670659899711608887e+00,2.771911859512329102e+00,3.121922016143798828e+00,3.470251798629760742e+00,3.779968023300170898e+00,4.089684486389160156e+00,3.973023414611816406e+00,3.837825775146484375e+00,3.501699209213256836e+00,3.136867046356201172e+00,3.000385284423828125e+00,2.923995494842529297e+00,2.973006963729858398e+00,3.073655128479003906e+00,2.952436923980712891e+00,2.698099613189697266e+00,2.581528186798095703e+00
-5.021147131919860840e-01,-9.350894689559936523e-01,-2.025650024414062500e+00,-2.540472984313964844e+00,-2.095734357833862305e+00,-1.454083681106567383e+00,-4.571435451507568359e-01,4.366964697837829590e-01,1.054861187934875488e+00,1.602941393852233887e+00,1.660436630249023438e+00,1.734452366828918457e+00,2.188436508178710938e+00,2.642423152923583984e+00,2.830977439880371094e+00,3.007992267608642578e+00,2.862851619720458984e+00,2.671687364578247070e+00,2.467706918716430664e+00,2.260355472564697266e+00,2.147852659225463867e+00,2.074406623840332031e+00,2.007748365402221680e+00,1.945162177085876465e+00,1.916476845741271973e+00
-2.862633466720581055e-01,-3.368989229202270508e-01,-7.308176159858703613e-01,-1.020037293434143066e+00,-8.380641937255859375e-01,-6.111884713172912598e-01,-2.752620875835418701e-01,3.842268884181976318e-02,4.756330847740173340e-01,7.411670088768005371e-01,8.930032849311828613e-01,1.059776067733764648e+00,1.570093154907226562e+00,2.080410003662109375e+00,2.186966419219970703e+00,2.231480121612548828e+00,2.059998273849487305e+00,2.015474796295166016e+00,1.774176001548767090e+00,1.481094956398010254e+00,1.255618453025817871e+00,1.057979106903076172e+00,1.047385454177856445e+00,1.149018406867980957e+00,1.195600390434265137e+00
-1.097370237112045288e-01,-7.856418192386627197e-02,-1.055020093917846680e-02,-1.298168450593948364e-01,-1.565278321504592896e-01,-1.897407621145248413e-01,-1.378884762525558472e-01,7.853534817695617676e-02,2.828887104988098145e-01,4.873463511466979980e-01,6.925379037857055664e-01,8.736118674278259277e-01,1.408329606056213379e+00,1.906713128089904785e+00,2.124167442321777344e+00,2.329406738281250000e+00,2.171327829360961914e+00,1.931342482566833496e+00,1.615649580955505371e+00,1.311007976531982422e+00,1.151572108268737793e+00,9.999408125877380371e-01,9.298842549324035645e-01,9.087732434272766113e-01,8.990972638130187988e-01
