-3.733911991119384766e+00,-3.890274763107299805e+00,-4.231429100036621094e+00,-4.521359920501708984e+00,-4.725918769836425781e+00,-5.042805671691894531e+00,-5.632489681243896484e+00,-6.279783725738525391e+00,-7.145989418029785156e+00,-8.012089729309082031e+00,-8.891820907592773438e+00,-9.850425720214843750e+00,-1.013495635986328125e+01,-1.045999813079833984e+01,-1.013674545288085938e+01,-9.780053138732910156e+00,-9.251087188720703125e+00,-8.697510719299316406e+00,-7.841961383819580078e+00,-6.906945228576660156e+00,-6.127367973327636719e+00,-5.436067104339599609e+00,-4.511561870574951172e+00,-3.423295974731445312e+00,-2.917802095413208008e+00
-2.891265630722045898e+00,-3.081998825073242188e+00,-3.498144149780273438e+00,-3.894665479660034180e+00,-4.258481502532958984e+00,-4.740217208862304688e+00,-5.508328437805175781e+00,-6.306628227233886719e+00,-7.219637393951416016e+00,-8.124353408813476562e+00,-9.008983612060546875e+00,-9.970978736877441406e+00,-1.033119010925292969e+01,-1.069140148162841797e+01,-1.003467655181884766e+01,-9.171903610229492188e+00,-8.366621017456054688e+00,-7.569550991058349609e+00,-6.763032436370849609e+00,-5.954028606414794922e+00,-5.313727855682373047e+00,-4.780452251434326172e+00,-3.950890302658081055e+00,-2.921499967575073242e+00,-2.449695110321044922e+00
-1.205972790718078613e+00,-1.465447187423706055e+00,-2.019818305969238281e+00,-2.611461877822875977e+00,-3.172619104385375977e+00,-3.825097799301147461e+00,-4.672583103179931641e+00,-5.474685668945312500e+00,-6.104333400726318359e+00,-6.714694499969482422e+00,-7.275260925292968750e+00,-7.909286499023437500e+00,-8.065766334533691406e+00,-8.222246170043945312e+00,-7.662269592285156250e+00,-7.071142196655273438e+00,-6.426624298095703125e+00,-5.774477481842041016e+00,-5.050109386444091797e+00,-4.306735992431640625e+00,-3.702745914459228516e+00,-3.220278024673461914e+00,-2.589682340621948242e+00,-1.851716399192810059e+00,-1.513481140136718750e+00
-8.018004149198532104e-02,-1.894338279962539673e-01,-5.543905496597290039e-01,-9.415367841720581055e-01,-1.350940465927124023e+00,-1.832400441169738770e+00,-2.512628316879272461e+00,-3.146989583969116211e+00,-3.607059001922607422e+00,-4.050430297851562500e+00,-4.376908302307128906e+00,-4.787225723266601562e+00,-4.978055953979492188e+00,-5.168885707855224609e+00,-4.842268943786621094e+00,-4.493155479431152344e+00,-4.054006099700927734e+00,-3.601993799209594727e+00,-3.042495489120483398e+00,-2.505036115646362305e+00,-2.100875139236450195e+00,-1.721946716308593750e+00,-1.292605400085449219e+00,-8.330180644989013672e-01,-6.223734021186828613e-01
3.999806642532348633e-01,4.735648632049560547e-01,2.497121542692184448e-01,2.656728029251098633e-03,-2.102726548910140991e-01,-4.470937252044677734e-01,-7.419355511665344238e-01,-1.024592518806457520e+00,-1.260946154594421387e+00,-1.487796902656555176e+00,-1.648125171661376953e+00,-1.801224350929260254e+00,-1.797483801841735840e+00,-1.847500681877136230e+00,-1.730023741722106934e+00,-1.605265259742736816e+00,-1.474163532257080078e+00,-1.342153906822204590e+00,-1.104270458221435547e+00,-8.385251164436340332e-01,-5.638332962989807129e-01,-2.854582369327545166e-01,-5.965872108936309814e-02,1.345952600240707397e-01,2.236285060644149780e-01
7.172575592994689941e-01,7.946577668190002441e-01,7.211531400680541992e-01,5.926452875137329102e-01,5.438514351844787598e-01,4.843063354492187500e-01,3.986513018608093262e-01,3.029146790504455566e-01,1.688678711652755737e-01,4.076425731182098389e-02,-4.574017226696014404e-02,-1.263474822044372559e-01,-7.131998986005783081e-02,-1.629284024238586426e-02,1.269229501485824585e-01,2.209702879190444946e-01,1.639733463525772095e-01,9.911359846591949463e-02,1.575426608324050903e-01,2.484160512685775757e-01,4.068917632102966309e-01,5.932036042213439941e-01,7.015558481216430664e-01,7.631319165229797363e-01,7.913542389869689941e-01
8.716499209403991699e-01,9.513043761253356934e-01,8.599321246147155762e-01,8.324448466300964355e-01,9.114328026771545410e-01,9.883012175559997559e-01,1.060020565986633301e+00,1.163043498992919922e+00,1.185527443885803223e+00,1.193203210830688477e+00,1.097223043441772461e+00,1.004379987716674805e+00,1.128112435340881348e+00,1.270590901374816895e+00,1.332737088203430176e+00,1.296117186546325684e+00,1.111054897308349609e+00,9.047856926918029785e-01,8.149647116661071777e-01,7.557876110076904297e-01,8.113008737564086914e-01,9.140394330024719238e-01,9.910380244255065918e-01,1.052591919898986816e+00,1.080804228782653809e+00
7.532052993774414062e-01,7.666478753089904785e-01,7.468183040618896484e-01,7.553285360336303711e-01,8.626040816307067871e-01,1.027352452278137207e+00,1.233307361602783203e+00,1.404379487037658691e+00,1.442898631095886230e+00,1.459674239158630371e+00,1.422311902046203613e+00,1.391303896903991699e+00,1.487158060073852539e+00,1.562588453292846680e+00,1.597319006919860840e+00,1.606940865516662598e+00,1.446677684783935547e+00,1.264937043190002441e+00,1.085260272026062012e+00,9.061273932456970215e-01,8.152915835380554199e-01,7.608143091201782227e-01,7.819160819053649902e-01,9.087387919425964355e-01,9.847055077552795410e-01
4.296392798423767090e-01,4.720075130462646484e-01,5.644475221633911133e-01,6.398360133171081543e-01,6.868056654930114746e-01,7.384266853332519531e-01,8.013446927070617676e-01,8.486933112144470215e-01,8.368785977363586426e-01,8.307750225067138672e-01,8.829169869422912598e-01,9.509202837944030762e-01,1.130260586738586426e+00,1.346060633659362793e+00,1.484591841697692871e+00,1.619585275650024414e+00,1.559777855873107910e+00,1.472142100334167480e+00,1.254960298538208008e+00,1.003687262535095215e+00,8.089335560798645020e-01,6.330306529998779297e-01,5.921707749366760254e-01,6.461097002029418945e-01,6.708318591117858887e-01
3.035895824432373047e-01,3.695988059043884277e-01,5.136187076568603516e-01,6.023427844047546387e-01,5.989063382148742676e-01,5.939637422561645508e-01,5.853632688522338867e-01,6.491124033927917480e-01,7.298525571823120117e-01,7.814139723777770996e-01,7.958410382270812988e-01,8.216583728790283203e-01,1.061744451522827148e+00,1.285261034965515137e+00,1.634583950042724609e+00,1.946422934532165527e+00,1.879391074180603027e+00,1.751641750335693359e+00,1.470585227012634277e+00,1.150175333023071289e+00,9.194777607917785645e-01,7.257217168807983398e-01,6.202276349067687988e-01,5.676913857460021973e-01,5.192019939422607422e-01
